longitude,latitude,elevation,name,station_id,timeZone
-104.1527,42.0645,1281.9888,Torrington Municipal Airport,KTOR,America/Denver
-123.28333,44.5,74.9808,"Corvallis, Corvallis Municipal Airport",KCVO,America/Los_Angeles
-112.38333,33.41667,295.0464,Goodyear Municipal,KGYR,America/Phoenix
-105.66667,36.45,2161.032,"Taos, Taos Regional Airport",KSKX,America/Denver
-104.33184,37.26218,1748.9424,Perry Stokes Airport,KTAD,America/Denver
-117.11579,46.74377,774.8016,Pullman / Moscow Regional Airport,KPUW,America/Los_Angeles
-122.25,37.51667,0.9144,San Carlos Airport,KSQL,America/Los_Angeles
-117.78333,34.1,307.848,La Verne / Brackett,KPOC,America/Los_Angeles
-122.46817,41.77375,805.8912,Montague Siskiyou County Airport,KSIY,America/Los_Angeles
-118.05,33.78333,10.9728,Los Alamitos U. S. Army Airfield,KSLI,America/Los_Angeles
-114.93444,44.20861,1979.9808,"Stanley, Stanley Ranger Station",KSNT,America/Boise
-117.00808,44.01424,665.988,Ontario Municipal Airport,KONO,America/Boise
-123.35611,43.23389,160.02,"Roseburg, Roseburg Regional Airport",KRBG,America/Los_Angeles
-116.13257,45.94111,1001.8776,Grangeville - Idaho County Airport,KGIC,America/Los_Angeles
-102.61667,37.28333,1335.024,"Springfield, Comanche National Grassland",KSPD,America/Denver
-116.97222,32.82611,117.0432,"San Diego/El Cajon, Gillespie Field Airport",KSEE,America/Los_Angeles
-103.0802,34.42274,1277.4167,Clovis Municipal Airport,KCVN,America/Denver
-106.92194,32.28944,1357.884,"Las Cruces, Las Cruces International Airport",KLRU,America/Denver
-122.57611,47.2675,96.012,"Tacoma, Tacoma Narrows Airport",KTIW,America/Los_Angeles
-111.76667,32.95,445.9224,"Casa Grande, Casa Grande Municipal Airport",KCGZ,America/Phoenix
-122.05194,37.99167,7.0104,"Concord, Buchanan Field",KCCR,America/Los_Angeles
-105.38194,42.79417,1502.0544,"Douglas, Converse County Airport",KDGW,America/Denver
-106.795,35.145,1779.1176,"Albuquerque, Double Eagle II Airport",KAEG,America/Denver
-118.42466,45.51176,1136.904,Meacham,KMEH,America/Los_Angeles
-122.04806,37.40583,10.0584,"Mountain View, Moffett Field",KNUQ,America/Los_Angeles
-121.95853,38.37755,32.004,Vacaville Nut Tree Airport,KVCB,America/Los_Angeles
-106.31611,39.22806,3026.0544,"Leadville, Lake County Airport",KLXV,America/Denver
-120.53132,47.03377,531.876,"Ellensburg, Ellensburg Bowers Field",KELN,America/Los_Angeles
-123.14083,47.23806,81.9912,"Shelton, Shelton Sanderson Field",KSHN,America/Los_Angeles
-121.56972,39.09778,18.8976,"Marysville, Yuba County Airport",KMYV,America/Los_Angeles
-119.4,36.31667,89.916,"Visalia, Visalia Municipal Airport",KVIS,America/Los_Angeles
-120.46667,34.66667,27.1272,"Lompoc, Lompoc Airport",KLPC,America/Los_Angeles
-109.47,37.62,1829.1049,BLANDING,KBDG,America/Denver
-117.98472,33.87194,28.956,"Fullerton, Fullerton Municipal Airport",KFUL,America/Los_Angeles
-119.26111,45.82583,193.8528,"Hermiston, Hermiston Municipal Airport",KHRI,America/Los_Angeles
-109.74472,38.76,1388.0592,"Moab, Canyonlands Field",KCNY,America/Denver
-111.80611,43.83167,1481.0232,"Rexburg, Rexburg-Madison County Airport",KRXE,America/Boise
-122.75,47.5,134.112,"Bremerton, Bremerton National Airport",KPWT,America/Los_Angeles
-117.42833,47.97417,672.084,"Deer Park, Deer Park Airport",KDEW,America/Los_Angeles
-118.03333,34.08333,89.916,El Monte,KEMT,America/Los_Angeles
-105.01667,40.45,1528.8768,"Fort Collins/Loveland, Fort Collins-Loveland Municipal Airport",KFNL,America/Denver
-106.9475,47.32583,811.0728,"Jordan, Jordan Airport",KJDN,America/Denver
-114.21611,44.523,1531.9248,Challis - Challis Airport,KLLJ,America/Boise
-121.85,39.8,73.152,Chico Municipal,KCIC,America/Los_Angeles
-121.81667,37.33333,41.148,San Jose / Reid / Hillv,KRHV,America/Los_Angeles
-107.90861,37.95389,2766.9744,"Telluride, Telluride Regional Airport",KTEX,America/Denver
-121.4,38.66667,22.86,"Sacramento, McClellan Airfield Airport",KMCC,America/Los_Angeles
-119.08333,34.21667,22.86,"Camarillo, Camarillo Airport",KCMA,America/Los_Angeles
-111.92316,33.61235,435.864,Scottsdale Airport,KSDL,America/Phoenix
-102.2819,39.24149,1278.0264,Burlington - Carson County Airport,KITR,America/Denver
-117.11,32.56306,7.0104,"Imperial Beach, Naval Auxiliary Landing Field",KNRS,America/Los_Angeles
-117.35139,33.21806,9.144,"Oceanside, Oceanside Municipal Airport",KOKB,America/Los_Angeles
-109.06667,35.65,2054.9617,"Window Rock, Window Rock Airport",KRQE,America/Denver
-123.02528,48.52028,32.9184,"Friday Harbor, Friday Harbor Airport",KFHR,America/Los_Angeles
-117.25,33.9,469.0872,Riverside / March Air Force Base,KRIV,America/Los_Angeles
-105.53333,33.46667,2075.993,Ruidoso Regional,KSRR,America/Denver
-111.03056,41.27306,2182.9775,"Evanston, Evanston-Uinta County Burns Field",KEVW,America/Denver
-111.82,40.67,1298.1432,OLYPMPUS JHS,SLCO,America/Denver
-123.13222,45.19611,47.8536,"McMinnville, McMinnville Municipal Airport",KMMV,America/Los_Angeles
-123.81444,45.41806,10.9728,"Tillamook, Tillamook Airport",KTMK,America/Los_Angeles
-124.56667,42.83333,56.9976,Cape Blanco Coast Guard Station,K92S,America/Los_Angeles
-119.51806,48.46417,396.8496,"Omak, Omak Airport",KOMK,America/Los_Angeles
-102.64972,46.01056,823.8744,"Hettinger, Hettinger Municipal Airport",KHEI,America/Denver
-102.52306,43.02556,1014.984,"Pine Ridge, Pine Ridge Airport",KIEN,America/Denver
-101.50528,36.68167,951.8904,Guymon / Guymon Municipal Airport,KGUY,America/Chicago
-98.86667,38.35,574.8528,"Great Bend, Great Bend Municipal Airport",KGBD,America/Chicago
-97.65056,39.55139,452.9328,"Concordia, Blosser Municipal Airport",KCNK,America/Chicago
-102.8,42.05722,1196.9496,"Alliance, Alliance Municipal Airport",KAIA,America/Denver
-102.21306,30.04806,707.136,Dryden - Terrell County Airport,K6R6,America/Chicago
-97.33333,41.45,440.1312,"Columbus, Columbus Municipal Airport",KOLU,America/Chicago
-96.81667,44.3,502.0056,"Brookings, Brookings Municipal Airport",KBKX,America/Chicago
-94.88694,38.82444,331.0128,"Olathe, New Century Aircenter",KIXD,America/Chicago
-101.60111,44.05111,672.9984,"Philip, Philip Airport",KPHP,America/Denver
-96.51667,41.45,378.8664,Fremont Municipal Airport,KFET,America/Chicago
-99.31833,43.76667,516.0264,"Chamberlain, Chamberlain Municipal Airport",K9V9,America/Chicago
-98.91667,48.11667,444.0936,"Devils Lake, Devils Lake Municipal Airport",KDVL,America/Chicago
-95.50417,37.32778,274.0152,"Parsons, Tri-City Airport",KPPF,America/Chicago
-101.76889,41.11972,999.1344,"Ogallala, Searle Field Airport",KOGA,America/Denver
-97.28333,38.05,466.9536,"Newton, Newton City/County Airport",KEWK,America/Chicago
-97.38333,42.91667,398.0688,"Yankton, Chan Gurney Municipal Airport",KYKN,America/Chicago
-103.86199,44.7342,972.0072,BELLE FOURCHE,KEFC,America/Denver
-96.99139,45.66889,353.8728,"Sisseton, Sisseton Municipal Airport",K8D3,America/Chicago
-95.59194,40.07889,299.9232,"Falls City, Brenner Field Airport",KFNB,America/Chicago
-98.42583,40.60056,594.9696,"Hastings, Hastings Municipal Airport",KHSI,America/Chicago
-97.03694,37.16806,352.9584,"Winfield / Arkansas City, Strother Field",KWLD,America/Chicago
-104.80889,31.83111,1660.8552,"Pine Springs, Guadalupe Mountains National Park",KGDP,America/Chicago
-101.395,35.695,930.8592,"Borger, Hutchinson County Airport",KBGD,America/Chicago
-103.6175,43.73306,1706.88,"Custer, Custer County Airport",KCUT,America/Denver
-98.55278,37.28389,469.0872,"Medicine Lodge, Medicine Lodge",KP28,America/Chicago
-97.21908,37.74969,427.9392,Wichita Jabara Airport,KAAO,America/Chicago
-99.8425,43.39056,619.0488,"Winner, Bob Wiley Field Airport",KICR,America/Chicago
-96.17778,41.76694,313.0296,"Tekamah, Tekamah Municipal Airport",KTQE,America/Chicago
-95.21167,39.00833,252.984,"Lawrence, Lawrence Municipal Airport",KLWC,America/Chicago
-99,40.73333,650.1384,"Kearney, Kearney Municipal Airport",KEAR,America/Chicago
-96.19389,38.32889,366.9792,"Emporia, Emporia Municipal Airport",KEMP,America/Chicago
-96.75,40.3,402.9456,Beatrice Municipal,KBIE,America/Chicago
-101.61667,40.51667,997.0008,"Imperial, Imperial Municipal Airport",KIML,America/Denver
-89.43333,29.35,0.9144,Boothville Heliport,K1B7,America/Chicago
-93.67573,46.54899,365.1504,Aitkin Municipal Airport - Steve Kurtz Field,KAIT,America/Chicago
-97.31806,32.97333,220.0656,"Fort Worth, Fort Worth Alliance Airport",KAFW,America/Chicago
-89.38854,41.02307,166.116,Marshall County Airport,KC75,America/Chicago
-81.78333,27.95,39.0144,Bartow Municipal,KBOW,America/New_York
-97.96611,35.09611,351.1296,"Chickasha, Chickasha Municipal Airport",KCHK,America/Chicago
-88.73129,44.61526,246.888,Clintonville Municipal Airport,KCLI,America/Chicago
-96.82028,35.72389,299.9232,"Chandler, Chandler Municipal Airport",KCQB,America/Chicago
-92.68169,47.81997,403.86,Cook Municipal Airport,KCQM,America/Chicago
-73.2486,42.89355,252.0696,Bennington Morse State Airport,KDDH,America/New_York
-84.86917,34.72167,216.1032,"Dalton, Dalton Municipal Airport",KDNN,America/New_York
-89.26702,45.93093,498.9576,Eagle River Union Airport,KEGV,America/Chicago
-87.03333,45.75,180.1368,Escanaba,KESC,America/New_York
-77.45,38.26667,25.908,"Fredericksburg, Shannon Airport",KEZF,America/New_York
-77.36982,39.41775,81.9912,Frederick Municipal Airport,KFDK,America/New_York
-75.36245,38.68974,14.0208,Georgetown - Delaware Coastal Airport,KGED,America/New_York
-72.61927,40.85053,10.0584,The Gabreski Airport,KFOK,America/New_York
-69.5538,45.46462,424.8912,Greenville,KGNR,America/New_York
-72.04944,41.3275,3.048,"Groton / New London, Groton / New London Airport",KGON,America/New_York
-88.58333,33.45,81.0768,"Columbus/West Point/Starkville, Golden Triangle Regional Airport",KGTR,America/Chicago
-79.895,35.65389,205.1304,"Asheboro, Asheboro Municipal Airport",KHBI,America/New_York
-94.38551,44.85961,319.1256,"Hutchinson, Hutchinson Municipal Airport-Butler Field",KHCD,America/Chicago
-97.68333,31.08333,259.08,"Killeen, Skylark Field Airport",KILE,America/Chicago
-84.58583,41.92139,359.9688,"Hillsdale, Hillsdale Municipal Airport",KJYM,America/Detroit
-95.46323,29.11536,6.096,"Angleton / Lake Jackson, Brazoria County Airport",KLBX,America/Chicago
-81.56667,31.88333,14.0208,Ft. Stewart,KLHW,America/New_York
-149.96667,61.18333,21.9456,"Anchorage, Lake Hood Seaplane Base",PALH,America/Anchorage
-95.24194,29.52111,13.1064,"Houston, Pearland Regional Airport",KLVJ,America/Chicago
-83.9625,33.97806,323.088,"Lawrenceville, Gwinnett County-Briscoe Field Airport",KLZU,America/New_York
-93.98959,45.23535,309.0672,"Maple Lake, Maple Lake Municipal Airport",KMGG,America/Chicago
-89.73333,45.93333,497.1288,"Minocqua/Woodruff, Lakeland Airport/Noble F. Lee Memorial Field",KARV,America/Chicago
-88.48147,41.77132,212.1408,Aurora Municipal Airport,KARR,America/Chicago
-91.88444,30.02889,7.0104,"New Iberia, Acadiana Regional Airport",KARA,America/Chicago
-91.40983,47.25206,334.9752,Silver Bay,KBFW,America/Chicago
-80.41667,37.21667,650.1384,Virginia Tech Airport,KBCB,America/New_York
-80.10778,26.37861,3.9624,"Boca Raton, Boca Raton Airport",KBCT,America/New_York
-82.45444,28.47361,22.86,"Brooksville, Hernando County Airport",KBKV,America/New_York
-96.02611,36.76833,217.0176,"Bartlesville, Bartlesville Municipal Airport",KBVO,America/Chicago
-74.28306,40.87639,52.1208,"Caldwell, Essex County Airport",KCDW,America/New_York
-87.41174,36.61689,167.0304,Clarksville Outlaw Field,KCKV,America/Chicago
-90.73778,43.95833,255.1176,"Sparta, Sparta / Fort McCoy Airport",KCMY,America/Chicago
-85.27472,45.30472,203.9112,"Charlevoix, Charlevoix Municipal Airport",KCVX,America/Detroit
-79.27583,42.49306,210.9216,"Dunkirk, Chautauqua County / Dunkirk Airport",KDKK,America/New_York
-86.29583,39.825,249.936,"Indianapolis, Eagle Creek Airpark",KEYE,America/Indiana/Indianapolis
-88.48639,43.77,245.9736,"Fond Du Lac, Fond Du Lac County Airport",KFLD,America/Chicago
-68.30722,47.285,301.1424,"Frenchville, Northern Aroostook Regional Airport",KFVE,America/New_York
-73.41639,40.73443,21.9456,Farmingdale - Republic Airport,KFRG,America/New_York
-98.4,34.6,362.1024,Fort Sill,KFSI,America/Chicago
-76.38806,43.35083,145.0848,"Fulton, Oswego County Airport",KFZY,America/New_York
-145.26666,66.56667,131.064,"Fort Yukon, Fort Yukon Airport",PFYU,America/Anchorage
-80.21231,41.62584,427.0248,Port Meadville Airport,KGKJ,America/New_York
-85.78667,41.52611,252.0696,"Goshen, Goshen Municipal Airport",KGSH,America/Indiana/Indianapolis
-94.0905,44.7588,302.9712,Glencoe Municipal Airport,KGYL,America/Chicago
-88.54486,37.81281,117.9576,Harrisburg-Raleigh Airport,KHSB,America/Chicago
-87.85372,41.06871,188.0616,Greater Kankakee Airport,KIKK,America/Chicago
-88.10889,45.81417,359.9688,"Iron Mountain / Kingsford, Ford Airport",KIMT,America/Menominee
-80.70735,35.38963,202.9968,Concord Regional Airport,KJQF,America/New_York
-98.41667,34.5575,338.0232,"Lawton, Lawton Municipal Airport",KLAW,America/Chicago
-91.75111,33.63833,81.9912,"Monticello, Monticello Municipal Airport/Ellis Field",KLLQ,America/Chicago
-85.74833,31.35889,78.0288,"Fort Rucker, Lowe Army Heliport",KLOR,America/Chicago
-86.25,44.26667,188.976,"Manistee, Manistee County-Blacker Airport",KMBL,America/Detroit
-95.35972,35.65694,185.0136,"Muskogee, Davis Field",KMKO,America/Chicago
-72.0193,44.4201,212.1408,St. Johnsbury - Fairbanks,K1V4,America/New_York
-96.37417,30.21889,93.8784,"Brenham, Brenham Municipal Airport",K11R,America/Chicago
-75.86667,39.98333,200.8632,Chester County Airport,KMQS,America/New_York
-84.68778,43.32194,228.9048,"Alma, Gratiot Community Airport",KAMN,America/Detroit
-90.03163,38.88968,157.8864,St. Louis Regional Airport,KALN,America/Chicago
-83.74,42.22389,255.1176,"Ann Arbor, Ann Arbor Municipal Airport",KARB,America/Detroit
-68.36667,44.45,24.9936,"Bar Harbor, Hancock County-Bar Harbor Airport",KBHB,America/New_York
-88.06333,30.61389,7.0104,"Mobile, Mobile Downtown Airport",KBFM,America/Chicago
-96.39889,32.03111,135.9408,"Corsicana, Campbell Field-Corsicana Municipal Airport",KCRS,America/Chicago
-94.39944,34.04694,107.8992,"De Queen, J Lynn Helms Sevier County Airport",KDEQ,America/Chicago
-95.16667,29.6,10.0584,Houston / Ellington,KEFD,America/Chicago
-92.49717,47.4274,417.8808,Eveleth-Virginia Municipal Airport,KEVM,America/Chicago
-94.9,49.31667,328.8792,Flag Island,KFGN,America/Chicago
-77.73,39.70583,213.9696,"Hagerstown, Washington County Regional Airport",KHGR,America/New_York
-89.25613,31.26945,44.8056,"Hattiesburg, Bobby L Chain Municipal Airport",KHBG,America/Chicago
-132.83333,55.2,4.8768,Hydaburg - Hydaburg Seaplane Base,PAHY,America/Anchorage
-93.09917,31.73583,36.8808,"Natchitoches, Natchitoches Regional Airport",KIER,America/Chicago
-69.71076,43.96401,16.1544,Wiscasset Airport,KIWI,America/New_York
-146.6746,62.0327,730.9104,Snowshoe Lake,PALK,America/Anchorage
-94.37167,38.95972,306.0192,"Lee's Summit, Lee's Summit Municipal Airport",KLXT,America/Chicago
-90.30253,45.10462,445.008,Taylor County Airport,KMDZ,America/Chicago
-74.41667,40.8,56.9976,Morristown Municipal,KMMU,America/New_York
-88.86667,38.31667,145.9992,"Mount Vernon, Mount Vernon Airport",KMVN,America/Chicago
-90.23147,42.88754,348.0816,Iowa County Airport,KMRJ,America/Chicago
-85.02472,29.72694,6.096,"Apalachicola, Apalachicola",KAAF,America/New_York
-85.60977,40.10612,276.1488,Anderson Municipal Airport,KAID,America/Indiana/Indianapolis
-151.74333,68.13361,640.9944,"Anaktuvuk Pass, Anaktuvuk Pass Airport",PAKP,America/Anchorage
-84.02139,40.70806,296.8752,"Lima, Lima Allen County Airport",KAOH,America/New_York
-160.18971,62.64833,93.8784,"Anvik, Anvik Airport",PANV,America/Anchorage
-73.16955,42.69731,195.072,North Adams Harriman-and-West Airport,KAQW,America/New_York
-89.96667,29.25,2.1336,Grand Isle Supplementary Aviation Weather Reporting Station,KAXO,America/Chicago
-89.95,35.96667,78.0288,Eaker Air Force Base,KBYH,America/Chicago
-70.91639,42.58361,32.9184,"Beverly, Beverly Municipal Airport",KBVY,America/New_York
-91.65,35.73333,141.1224,"Batesville, Batesville Regional Airport",KBVX,America/Chicago
-90.38644,47.83665,543.7632,Grand Marais/Cook County Airport,KCKC,America/Chicago
-77.97995,34.99942,39.0144,Duplin County Airport,KDPL,America/New_York
-93.31186,44.32983,317.9064,"Faribault, Faribault Municipal Airport",KFBL,America/Chicago
-76.9,36.7,11.8872,Franklin / J B Rose,KFKN,America/New_York
-90.43339,40.9329,228.9048,Galesburg Municipal Airport,KGBG,America/Chicago
-90.2225,32.33472,103.9368,"Jackson, Hawkins Field Airport",KHKS,America/Chicago
-79.5,35.03333,114.9096,Mackall U. S. Army Airfield,KHFF,America/New_York
-166.13333,61.51667,4.8768,"Hooper Bay, Hooper Bay Airport",PAHP,America/Nome
-78.73361,35.37861,60.0456,"Erwin, Harnett County Airport",KHRJ,America/New_York
-79.83333,37.95,1156.1064,Hot Springs / Ingalls,KHSP,America/New_York
-72.88722,41.26389,3.9624,"New Haven, Tweed-New Haven Airport",KHVN,America/New_York
-79.1,40.63333,428.8536,Indiana / Stewart Field,KIDI,America/New_York
-87.52822,41.54125,185.0136,Lansing Municipal Airport,KIGQ,America/Chicago
-85.43917,41.81278,281.94,"Sturgis, Kirsch Municipal Airport",KIRS,America/Detroit
-96.65543,46.83916,278.892,Moorhead Municipal Airport,KJKJ,America/Chicago
-89.04186,42.62135,244.1448,Janesville-Rock County,KJVL,America/Chicago
-89.11144,45.15659,460.8576,Langlade County Airport,KAIG,America/Chicago
-157.85,67.1,88.0872,"Ambler, Ambler Airport",PAFM,America/Anchorage
-92.93333,43.66667,374.904,Austin Municipal,KAUM,America/Chicago
-78.05417,36.68861,135.0264,"South Hill, Mecklenburg-Brunswick Regional Airport",KAVC,America/New_York
-149.51666,61.41667,28.956,"Birchwood, Birchwood Airport",PABV,America/Anchorage
-74.13333,40.18333,47.8536,Belmar-Farmingdale,KBLM,America/New_York
-85.41667,44.28333,398.0688,Cadillac / Wexford County,KCAD,America/Detroit
-82.88139,34.67222,271.8816,"Clemson, Clemson-Oconee County Airport",KCEU,America/New_York
-96.6201,47.84042,270.9672,Crookston Municipal Field,KCKN,America/Chicago
-77.85889,38.52667,95.0976,"Culpeper, Culpeper County Airport",KCJR,America/New_York
-93.17444,38.71222,277.0632,"Sedalia, Sedalia Memorial Airport",KDMO,America/Chicago
-72.26667,42.9,149.0472,"Keene, Dillant-Hopkins Airport",KEEN,America/New_York
-88.1326,43.42256,267.9192,West Bend Municipal Airport,KETB,America/Chicago
-87.04806,31.41889,78.0288,"Evergreen, Middleton Field",KGZH,America/Chicago
-94.80278,35.43806,160.9344,"Sallisaw, Sallisaw Municipal Airport",KJSV,America/Chicago
-87.59903,38.76046,131.9784,Lawrenceville-Vincennes International Airport,KLWV,America/Chicago
